U02322, FROWN                                  , frown, sfrown
U02323, SMILE                                  , smile, ssmile
U02329, LEFT-POINTING ANGLE BRACKET            , lang, LeftAngleBracket, langle
U0232A, RIGHT-POINTING ANGLE BRACKET           , rang, RightAngleBracket, rangle
U0232D, CYLINDRICITY                           , cylcty
U0232E, ALL AROUND-PROFILE                     , profalar
U02336, APL FUNCTIONAL SYMBOL I-BEAM           , topbot
U0233D, APL FUNCTIONAL SYMBOL CIRCLE STILE     , ovbar
U0233F, APL FUNCTIONAL SYMBOL SLASH BAR        , solbar
U0237C, RIGHT ANGLE WITH DOWNWARDS ZIGZAG ARROW, angzarr
U023B0, UPPER LEFT OR LOWER RIGHT CURLY BRACKET SECTION, lmoust, lmoustache
U023B1, UPPER RIGHT OR LOWER LEFT CURLY BRACKET SECTION, rmoust, rmoustache
U023B4, TOP SQUARE BRACKET                     , tbrk, OverBracket
U023B5, BOTTOM SQUARE BRACKET                  , bbrk, UnderBracket
U023B6, BOTTOM SQUARE BRACKET OVER TOP SQUARE BRACKET, bbrktbrk
U02423, OPEN BOX                               , blank
U024C8, CIRCLED LATIN CAPITAL LETTER S         , oS, circledS
U02500, BOX DRAWINGS LIGHT HORIZONTAL          , boxh, HorizontalLine
U02502, BOX DRAWINGS LIGHT VERTICAL            , boxv
U0250C, BOX DRAWINGS LIGHT DOWN AND RIGHT      , boxdr
U02510, BOX DRAWINGS LIGHT DOWN AND LEFT       , boxdl
U02514, BOX DRAWINGS LIGHT UP AND RIGHT        , boxur
U02518, BOX DRAWINGS LIGHT UP AND LEFT         , boxul
U0251C, BOX DRAWINGS LIGHT VERTICAL AND RIGHT  , boxvr
U02524, BOX DRAWINGS LIGHT VERTICAL AND LEFT   , boxvl
U0252C, BOX DRAWINGS LIGHT DOWN AND HORIZONTAL , boxhd
U02534, BOX DRAWINGS LIGHT UP AND HORIZONTAL   , boxhu
U0253C, BOX DRAWINGS LIGHT VERTICAL AND HORIZONTAL, boxvh
U02550, BOX DRAWINGS DOUBLE HORIZONTAL         , boxH
U02551, BOX DRAWINGS DOUBLE VERTICAL           , boxV
U02552, BOX DRAWINGS DOWN SINGLE AND RIGHT DOUBLE, boxdR
U02553, BOX DRAWINGS DOWN DOUBLE AND RIGHT SINGLE, boxDr
U02554, BOX DRAWINGS DOUBLE DOWN AND RIGHT     , boxDR
U02555, BOX DRAWINGS DOWN SINGLE AND LEFT DOUBLE, boxdL
U02556, BOX DRAWINGS DOWN DOUBLE AND LEFT SINGLE, boxDl
U02557, BOX DRAWINGS DOUBLE DOWN AND LEFT      , boxDL
U02558, BOX DRAWINGS UP SINGLE AND RIGHT DOUBLE, boxuR
U02559, BOX DRAWINGS UP DOUBLE AND RIGHT SINGLE, boxUr
U0255A, BOX DRAWINGS DOUBLE UP AND RIGHT       , boxUR
U0255B, BOX DRAWINGS UP SINGLE AND LEFT DOUBLE , boxuL
U0255C, BOX DRAWINGS UP DOUBLE AND LEFT SINGLE , boxUl
U0255D, BOX DRAWINGS DOUBLE UP AND LEFT        , boxUL
U0255E, BOX DRAWINGS VERTICAL SINGLE AND RIGHT DOUBLE, boxvR
U0255F, BOX DRAWINGS VERTICAL DOUBLE AND RIGHT SINGLE, boxVr
U02560, BOX DRAWINGS DOUBLE VERTICAL AND RIGHT , boxVR
U02561, BOX DRAWINGS VERTICAL SINGLE AND LEFT DOUBLE, boxvL
U02562, BOX DRAWINGS VERTICAL DOUBLE AND LEFT SINGLE, boxVl
U02563, BOX DRAWINGS DOUBLE VERTICAL AND LEFT  , boxVL
U02564, BOX DRAWINGS DOWN SINGLE AND HORIZONTAL DOUBLE, boxHd
U02565, BOX DRAWINGS DOWN DOUBLE AND HORIZONTAL SINGLE, boxhD
U02566, BOX DRAWINGS DOUBLE DOWN AND HORIZONTAL, boxHD
U02567, BOX DRAWINGS UP SINGLE AND HORIZONTAL DOUBLE, boxHu
U02568, BOX DRAWINGS UP DOUBLE AND HORIZONTAL SINGLE, boxhU
U02569, BOX DRAWINGS DOUBLE UP AND HORIZONTAL  , boxHU
U0256A, BOX DRAWINGS VERTICAL SINGLE AND HORIZONTAL DOUBLE, boxvH
U0256B, BOX DRAWINGS VERTICAL DOUBLE AND HORIZONTAL SINGLE, boxVh
U0256C, BOX DRAWINGS DOUBLE VERTICAL AND HORIZONTAL, boxVH
U02580, UPPER HALF BLOCK                       , uhblk
U02584, LOWER HALF BLOCK                       , lhblk
U02588, FULL BLOCK                             , block
U02591, LIGHT SHADE                            , blk14
U02592, MEDIUM SHADE                           , blk12
U02593, DARK SHADE                             , blk34
U025A1, WHITE SQUARE                           , squ, square, Square
U025AA, BLACK SMALL SQUARE                     , squf, squarf, blacksquare, FilledVerySmallSquare
U025AB, WHITE SMALL SQUARE                     , EmptyVerySmallSquare
U025AD, WHITE RECTANGLE                        , rect
U025AE, BLACK VERTICAL RECTANGLE               , marker
U025B1, WHITE PARALLELOGRAM                    , fltns
U025B3, WHITE UP-POINTING TRIANGLE             , xutri, bigtriangleup
U025B4, BLACK UP-POINTING SMALL TRIANGLE       , utrif, blacktriangle
U025B5, WHITE UP-POINTING SMALL TRIANGLE       , utri, triangle
U025B8, BLACK RIGHT-POINTING SMALL TRIANGLE    , rtrif, blacktriangleright
U025B9, WHITE RIGHT-POINTING SMALL TRIANGLE    , rtri, triangleright
U025BD, WHITE DOWN-POINTING TRIANGLE           , xdtri, bigtriangledown
U025BE, BLACK DOWN-POINTING SMALL TRIANGLE     , dtrif, blacktriangledown
U025BF, WHITE DOWN-POINTING SMALL TRIANGLE     , dtri, triangledown
U025C2, BLACK LEFT-POINTING SMALL TRIANGLE     , ltrif, blacktriangleleft
U025C3, WHITE LEFT-POINTING SMALL TRIANGLE     , ltri, triangleleft
U025CA, LOZENGE                                , loz, lozenge
U025CB, WHITE CIRCLE                           , cir
U025EC, WHITE UP-POINTING TRIANGLE WITH DOT    , tridot
U025EF, LARGE CIRCLE                           , xcirc, bigcirc
U025F8, UPPER LEFT TRIANGLE                    , ultri
U025F9, UPPER RIGHT TRIANGLE                   , urtri
U025FA, LOWER LEFT TRIANGLE                    , lltri
U025FB, WHITE MEDIUM SQUARE                    , EmptySmallSquare
U025FC, BLACK MEDIUM SQUARE                    , FilledSmallSquare
U02605, BLACK STAR                             , starf, bigstar
U02606, WHITE STAR                             , star
U0260E, BLACK TELEPHONE                        , phone
U02640, FEMALE SIGN                            , female
U02642, MALE SIGN                              , male
U02660, BLACK SPADE SUIT                       , spades, spadesuit
U02663, BLACK CLUB SUIT                        , clubs, clubsuit
U02665, BLACK HEART SUIT                       , hearts, heartsuit
U02666, BLACK DIAMOND SUIT                     , diams, diamondsuit
U0266A, EIGHTH NOTE                            , sung
U0266D, MUSIC FLAT SIGN                        , flat
U0266E, MUSIC NATURAL SIGN                     , natur, natural
U0266F, MUSIC SHARP SIGN                       , sharp
U02713, CHECK MARK                             , check, checkmark
U02717, BALLOT X                               , cross
U02720, MALTESE CROSS                          , malt, maltese
U02736, SIX POINTED BLACK STAR                 , sext
U02758, LIGHT VERTICAL BAR                     , VerticalSeparator
U027F5, LONG LEFTWARDS ARROW                   , xlarr, longleftarrow, LongLeftArrow
U027F6, LONG RIGHTWARDS ARROW                  , xrarr, longrightarrow, LongRightArrow
U027F7, LONG LEFT RIGHT ARROW                  , xharr, longleftrightarrow, LongLeftRightArrow
U027F8, LONG LEFTWARDS DOUBLE ARROW            , xlArr, Longleftarrow, DoubleLongLeftArrow
U027F9, LONG RIGHTWARDS DOUBLE ARROW           , xrArr, Longrightarrow, DoubleLongRightArrow
U027FA, LONG LEFT RIGHT DOUBLE ARROW           , xhArr, Longleftrightarrow, DoubleLongLeftRightArrow
U027FC, LONG RIGHTWARDS ARROW FROM BAR         , xmap, longmapsto
U027FF, LONG RIGHTWARDS SQUIGGLE ARROW         , dzigrarr
U02902, LEFTWARDS DOUBLE ARROW WITH VERTICAL STROKE, nvlArr
U02903, RIGHTWARDS DOUBLE ARROW WITH VERTICAL STROKE, nvrArr
U02904, LEFT RIGHT DOUBLE ARROW WITH VERTICAL STROKE, nvHarr
U02905, RIGHTWARDS TWO-HEADED ARROW FROM BAR   , Map
U0290C, LEFTWARDS DOUBLE DASH ARROW            , lbarr
U0290D, RIGHTWARDS DOUBLE DASH ARROW           , rbarr, bkarow
U0290E, LEFTWARDS TRIPLE DASH ARROW            , lBarr
U0290F, RIGHTWARDS TRIPLE DASH ARROW           , rBarr, dbkarow
U02910, RIGHTWARDS TWO-HEADED TRIPLE DASH ARROW, RBarr, drbkarow
U02911, RIGHTWARDS ARROW WITH DOTTED STEM      , DDotrahd
U02912, UPWARDS ARROW TO BAR                   , UpArrowBar
U02913, DOWNWARDS ARROW TO BAR                 , DownArrowBar
U02916, RIGHTWARDS TWO-HEADED ARROW WITH TAIL  , Rarrtl
U02919, LEFTWARDS ARROW-TAIL                   , latail
U0291A, RIGHTWARDS ARROW-TAIL                  , ratail
U0291B, LEFTWARDS DOUBLE ARROW-TAIL            , lAtail
U0291C, RIGHTWARDS DOUBLE ARROW-TAIL           , rAtail
U0291D, LEFTWARDS ARROW TO BLACK DIAMOND       , larrfs
U0291E, RIGHTWARDS ARROW TO BLACK DIAMOND      , rarrfs
U0291F, LEFTWARDS ARROW FROM BAR TO BLACK DIAMOND, larrbfs
U02920, RIGHTWARDS ARROW FROM BAR TO BLACK DIAMOND, rarrbfs
U02923, NORTH WEST ARROW WITH HOOK             , nwarhk
U02924, NORTH EAST ARROW WITH HOOK             , nearhk
U02925, SOUTH EAST ARROW WITH HOOK             , searhk, hksearow
U02926, SOUTH WEST ARROW WITH HOOK             , swarhk, hkswarow
U02927, NORTH WEST ARROW AND NORTH EAST ARROW  , nwnear
U02928, NORTH EAST ARROW AND SOUTH EAST ARROW  , nesear, toea
U02929, SOUTH EAST ARROW AND SOUTH WEST ARROW  , seswar, tosa
U0292A, SOUTH WEST ARROW AND NORTH WEST ARROW  , swnwar
U02933, WAVE ARROW POINTING DIRECTLY RIGHT     , rarrc
U02933-00338, WAVE ARROW POINTING DIRECTLY RIGHT with slash, nrarrc
U02935, ARROW POINTING RIGHTWARDS THEN CURVING DOWNWARDS, cudarrr
U02936, ARROW POINTING DOWNWARDS THEN CURVING LEFTWARDS, ldca
U02937, ARROW POINTING DOWNWARDS THEN CURVING RIGHTWARDS, rdca
U02938, RIGHT-SIDE ARC CLOCKWISE ARROW         , cudarrl
U02939, LEFT-SIDE ARC ANTICLOCKWISE ARROW      , larrpl
U0293C, TOP ARC CLOCKWISE ARROW WITH MINUS     , curarrm
U0293D, TOP ARC ANTICLOCKWISE ARROW WITH PLUS  , cularrp
U02945, RIGHTWARDS ARROW WITH PLUS BELOW       , rarrpl
U02948, LEFT RIGHT ARROW THROUGH SMALL CIRCLE  , harrcir
U02949, UPWARDS TWO-HEADED ARROW FROM SMALL CIRCLE, Uarrocir
U0294A, LEFT BARB UP RIGHT BARB DOWN HARPOON   , lurdshar
U0294B, LEFT BARB DOWN RIGHT BARB UP HARPOON   , ldrushar
U0294E, LEFT BARB UP RIGHT BARB UP HARPOON     , LeftRightVector
U0294F, UP BARB RIGHT DOWN BARB RIGHT HARPOON  , RightUpDownVector
U02950, LEFT BARB DOWN RIGHT BARB DOWN HARPOON , DownLeftRightVector
U02951, UP BARB LEFT DOWN BARB LEFT HARPOON    , LeftUpDownVector
U02952, LEFTWARDS HARPOON WITH BARB UP TO BAR  , LeftVectorBar
U02953, RIGHTWARDS HARPOON WITH BARB UP TO BAR , RightVectorBar
U02954, UPWARDS HARPOON WITH BARB RIGHT TO BAR , RightUpVectorBar
U02955, DOWNWARDS HARPOON WITH BARB RIGHT TO BAR, RightDownVectorBar
U02956, LEFTWARDS HARPOON WITH BARB DOWN TO BAR, DownLeftVectorBar
U02957, RIGHTWARDS HARPOON WITH BARB DOWN TO BAR, DownRightVectorBar
U02958, UPWARDS HARPOON WITH BARB LEFT TO BAR  , LeftUpVectorBar
U02959, DOWNWARDS HARPOON WITH BARB LEFT TO BAR, LeftDownVectorBar
U0295A, LEFTWARDS HARPOON WITH BARB UP FROM BAR, LeftTeeVector
U0295B, RIGHTWARDS HARPOON WITH BARB UP FROM BAR, RightTeeVector
U0295C, UPWARDS HARPOON WITH BARB RIGHT FROM BAR, RightUpTeeVector
U0295D, DOWNWARDS HARPOON WITH BARB RIGHT FROM BAR, RightDownTeeVector
U0295E, LEFTWARDS HARPOON WITH BARB DOWN FROM BAR, DownLeftTeeVector
U0295F, RIGHTWARDS HARPOON WITH BARB DOWN FROM BAR, DownRightTeeVector
U02960, UPWARDS HARPOON WITH BARB LEFT FROM BAR, LeftUpTeeVector
U02961, DOWNWARDS HARPOON WITH BARB LEFT FROM BAR, LeftDownTeeVector
U02962, LEFTWARDS HARPOON WITH BARB UP ABOVE LEFTWARDS HARPOON WITH BARB DOWN, lHar
U02963, UPWARDS HARPOON WITH BARB LEFT BESIDE UPWARDS HARPOON WITH BARB RIGHT, uHar
U02964, RIGHTWARDS HARPOON WITH BARB UP ABOVE RIGHTWARDS HARPOON WITH BARB DOWN, rHar
U02965, DOWNWARDS HARPOON WITH BARB LEFT BESIDE DOWNWARDS HARPOON WITH BARB RIGHT, dHar
U02966, LEFTWARDS HARPOON WITH BARB UP ABOVE RIGHTWARDS HARPOON WITH BARB UP, luruhar
U02967, LEFTWARDS HARPOON WITH BARB DOWN ABOVE RIGHTWARDS HARPOON WITH BARB DOWN, ldrdhar
U02968, RIGHTWARDS HARPOON WITH BARB UP ABOVE LEFTWARDS HARPOON WITH BARB UP, ruluhar
U02969, RIGHTWARDS HARPOON WITH BARB DOWN ABOVE LEFTWARDS HARPOON WITH BARB DOWN, rdldhar
U0296A, LEFTWARDS HARPOON WITH BARB UP ABOVE LONG DASH, lharul
U0296B, LEFTWARDS HARPOON WITH BARB DOWN BELOW LONG DASH, llhard
U0296C, RIGHTWARDS HARPOON WITH BARB UP ABOVE LONG DASH, rharul
U0296D, RIGHTWARDS HARPOON WITH BARB DOWN BELOW LONG DASH, lrhard
U0296E, UPWARDS HARPOON WITH BARB LEFT BESIDE DOWNWARDS HARPOON WITH BARB RIGHT, udhar, UpEquilibrium
U0296F, DOWNWARDS HARPOON WITH BARB LEFT BESIDE UPWARDS HARPOON WITH BARB RIGHT, duhar, ReverseUpEquilibrium
U02970, RIGHT DOUBLE ARROW WITH ROUNDED HEAD   , RoundImplies
U02971, EQUALS SIGN ABOVE RIGHTWARDS ARROW     , erarr
U02972, TILDE OPERATOR ABOVE RIGHTWARDS ARROW  , simrarr
U02973, LEFTWARDS ARROW ABOVE TILDE OPERATOR   , larrsim
U02974, RIGHTWARDS ARROW ABOVE TILDE OPERATOR  , rarrsim
U02975, RIGHTWARDS ARROW ABOVE ALMOST EQUAL TO , rarrap
U02976, LESS-THAN ABOVE LEFTWARDS ARROW        , ltlarr
U02978, GREATER-THAN ABOVE RIGHTWARDS ARROW    , gtrarr
U02979, SUBSET ABOVE RIGHTWARDS ARROW          , subrarr
U0297B, SUPERSET ABOVE LEFTWARDS ARROW         , suplarr
U0297C, LEFT FISH TAIL                         , lfisht
U0297D, RIGHT FISH TAIL                        , rfisht
U0297E, UP FISH TAIL                           , ufisht
U0297F, DOWN FISH TAIL                         , dfisht
U02985, LEFT WHITE PARENTHESIS                 , lopar
U02986, RIGHT WHITE PARENTHESIS                , ropar
U0298B, LEFT SQUARE BRACKET WITH UNDERBAR      , lbrke
U0298C, RIGHT SQUARE BRACKET WITH UNDERBAR     , rbrke
U0298D, LEFT SQUARE BRACKET WITH TICK IN TOP CORNER, lbrkslu
U0298E, RIGHT SQUARE BRACKET WITH TICK IN BOTTOM CORNER, rbrksld
U0298F, LEFT SQUARE BRACKET WITH TICK IN BOTTOM CORNER, lbrksld
U02990, RIGHT SQUARE BRACKET WITH TICK IN TOP CORNER, rbrkslu
U02991, LEFT ANGLE BRACKET WITH DOT            , langd
U02992, RIGHT ANGLE BRACKET WITH DOT           , rangd
U02993, LEFT ARC LESS-THAN BRACKET             , lparlt
U02994, RIGHT ARC GREATER-THAN BRACKET         , rpargt
U02995, DOUBLE LEFT ARC GREATER-THAN BRACKET   , gtlPar
U02996, DOUBLE RIGHT ARC LESS-THAN BRACKET     , ltrPar
U0299A, VERTICAL ZIGZAG LINE                   , vzigzag
U0299C, RIGHT ANGLE VARIANT WITH SQUARE        , vangrt
U0299D, MEASURED RIGHT ANGLE WITH DOT          , angrtvbd
U029A4, ANGLE WITH UNDERBAR                    , ange
U029A5, REVERSED ANGLE WITH UNDERBAR           , range
U029A6, OBLIQUE ANGLE OPENING UP               , dwangle
U029A7, OBLIQUE ANGLE OPENING DOWN             , uwangle
U029A8, MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING UP AND RIGHT, angmsdaa
U029A9, MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING UP AND LEFT, angmsdab
U029AA, MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING DOWN AND RIGHT, angmsdac
U029AB, MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING DOWN AND LEFT, angmsdad
U029AC, MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING RIGHT AND UP, angmsdae
U029AD, MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING LEFT AND UP, angmsdaf
U029AE, MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING RIGHT AND DOWN, angmsdag
U029AF, MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING LEFT AND DOWN, angmsdah
U029B0, REVERSED EMPTY SET                     , bemptyv
U029B1, EMPTY SET WITH OVERBAR                 , demptyv
U029B2, EMPTY SET WITH SMALL CIRCLE ABOVE      , cemptyv
U029B3, EMPTY SET WITH RIGHT ARROW ABOVE       , raemptyv
U029B4, EMPTY SET WITH LEFT ARROW ABOVE        , laemptyv
U029B5, CIRCLE WITH HORIZONTAL BAR             , ohbar
U029B6, CIRCLED VERTICAL BAR                   , omid
U029B7, CIRCLED PARALLEL                       , opar
U029B9, CIRCLED PERPENDICULAR                  , operp
U029BB, CIRCLE WITH SUPERIMPOSED X             , olcross
U029BC, CIRCLED ANTICLOCKWISE-ROTATED DIVISION SIGN, odsold
U029BE, CIRCLED WHITE BULLET                   , olcir
U029BF, CIRCLED BULLET                         , ofcir
U029C0, CIRCLED LESS-THAN                      , olt
U029C1, CIRCLED GREATER-THAN                   , ogt
U029C2, CIRCLE WITH SMALL CIRCLE TO THE RIGHT  , cirscir
U029C3, CIRCLE WITH TWO HORIZONTAL STROKES TO THE RIGHT, cirE
U029C4, SQUARED RISING DIAGONAL SLASH          , solb
U029C5, SQUARED FALLING DIAGONAL SLASH         , bsolb
U029C9, TWO JOINED SQUARES                     , boxbox
U029CD, TRIANGLE WITH SERIFS AT BOTTOM         , trisb
U029CE, RIGHT TRIANGLE ABOVE LEFT TRIANGLE     , rtriltri
U029CF, LEFT TRIANGLE BESIDE VERTICAL BAR      , LeftTriangleBar
U029CF-00338, LEFT TRIANGLE BESIDE VERTICAL BAR with slash, NotLeftTriangleBar
U029D0, VERTICAL BAR BESIDE RIGHT TRIANGLE     , RightTriangleBar
U029D0-00338, VERTICAL BAR BESIDE RIGHT TRIANGLE with slash, NotRightTriangleBar
U029DA, LEFT DOUBLE WIGGLY FENCE               , race
U029DC, INCOMPLETE INFINITY                    , iinfin
U029DD, TIE OVER INFINITY                      , infintie
U029DE, INFINITY NEGATED WITH VERTICAL BAR     , nvinfin
U029E3, EQUALS SIGN AND SLANTED PARALLEL       , eparsl
U029E4, EQUALS SIGN AND SLANTED PARALLEL WITH TILDE ABOVE, smeparsl
U029E5, IDENTICAL TO AND SLANTED PARALLEL      , eqvparsl
U029EB, BLACK LOZENGE                          , lozf, blacklozenge
U029F4, RULE-DELAYED                           , RuleDelayed
U029F6, SOLIDUS WITH OVERBAR                   , dsol
U02A00, N-ARY CIRCLED DOT OPERATOR             , xodot, bigodot
U02A01, N-ARY CIRCLED PLUS OPERATOR            , xoplus, bigoplus
U02A02, N-ARY CIRCLED TIMES OPERATOR           , xotime, bigotimes
U02A04, N-ARY UNION OPERATOR WITH PLUS         , xuplus, biguplus
U02A06, N-ARY SQUARE UNION OPERATOR            , xsqcup, bigsqcup
U02A0C, QUADRUPLE INTEGRAL OPERATOR            , qint, iiiint
U02A0D, FINITE PART INTEGRAL                   , fpartint
U02A10, CIRCULATION FUNCTION                   , cirfnint
U02A11, ANTICLOCKWISE INTEGRATION              , awint
U02A12, LINE INTEGRATION WITH RECTANGULAR PATH AROUND POLE, rppolint
U02A13, LINE INTEGRATION WITH SEMICIRCULAR PATH AROUND POLE, scpolint
U02A14, LINE INTEGRATION NOT INCLUDING THE POLE, npolint
U02A15, INTEGRAL AROUND A POINT OPERATOR       , pointint
U02A16, QUATERNION INTEGRAL OPERATOR           , quatint
U02A17, INTEGRAL WITH LEFTWARDS ARROW WITH HOOK, intlarhk
U02A22, PLUS SIGN WITH SMALL CIRCLE ABOVE      , pluscir
U02A23, PLUS SIGN WITH CIRCUMFLEX ACCENT ABOVE , plusacir
U02A24, PLUS SIGN WITH TILDE ABOVE             , simplus
U02A25, PLUS SIGN WITH DOT BELOW               , plusdu
U02A26, PLUS SIGN WITH TILDE BELOW             , plussim
U02A27, PLUS SIGN WITH SUBSCRIPT TWO           , plustwo
U02A29, MINUS SIGN WITH COMMA ABOVE            , mcomma
U02A2A, MINUS SIGN WITH DOT BELOW              , minusdu
U02A2D, PLUS SIGN IN LEFT HALF CIRCLE          , loplus
U02A2E, PLUS SIGN IN RIGHT HALF CIRCLE         , roplus
U02A2F, VECTOR OR CROSS PRODUCT                , Cross
U02A30, MULTIPLICATION SIGN WITH DOT ABOVE     , timesd
U02A31, MULTIPLICATION SIGN WITH UNDERBAR      , timesbar
U02A33, SMASH PRODUCT                          , smashp
U02A34, MULTIPLICATION SIGN IN LEFT HALF CIRCLE, lotimes
U02A35, MULTIPLICATION SIGN IN RIGHT HALF CIRCLE, rotimes
U02A36, CIRCLED MULTIPLICATION SIGN WITH CIRCUMFLEX ACCENT, otimesas
U02A37, MULTIPLICATION SIGN IN DOUBLE CIRCLE   , Otimes
U02A38, CIRCLED DIVISION SIGN                  , odiv
U02A39, PLUS SIGN IN TRIANGLE                  , triplus
U02A3A, MINUS SIGN IN TRIANGLE                 , triminus
U02A3B, MULTIPLICATION SIGN IN TRIANGLE        , tritime
U02A3C, INTERIOR PRODUCT                       , iprod, intprod
U02A3F, AMALGAMATION OR COPRODUCT              , amalg
U02A40, INTERSECTION WITH DOT                  , capdot
U02A42, UNION WITH OVERBAR                     , ncup
U02A43, INTERSECTION WITH OVERBAR              , ncap
U02A44, INTERSECTION WITH LOGICAL AND          , capand
U02A45, UNION WITH LOGICAL OR                  , cupor
U02A46, UNION ABOVE INTERSECTION               , cupcap
U02A47, INTERSECTION ABOVE UNION               , capcup
U02A48, UNION ABOVE BAR ABOVE INTERSECTION     , cupbrcap
U02A49, INTERSECTION ABOVE BAR ABOVE UNION     , capbrcup
U02A4A, UNION BESIDE AND JOINED WITH UNION     , cupcup
U02A4B, INTERSECTION BESIDE AND JOINED WITH INTERSECTION, capcap
U02A4C, CLOSED UNION WITH SERIFS               , ccups
U02A4D, CLOSED INTERSECTION WITH SERIFS        , ccaps
U02A50, CLOSED UNION WITH SERIFS AND SMASH PRODUCT, ccupssm
U02A53, DOUBLE LOGICAL AND                     , And
U02A54, DOUBLE LOGICAL OR                      , Or
U02A55, TWO INTERSECTING LOGICAL AND           , andand
U02A56, TWO INTERSECTING LOGICAL OR            , oror
U02A57, SLOPING LARGE OR                       , orslope
U02A58, SLOPING LARGE AND                      , andslope
U02A5A, LOGICAL AND WITH MIDDLE STEM           , andv
U02A5B, LOGICAL OR WITH MIDDLE STEM            , orv
U02A5C, LOGICAL AND WITH HORIZONTAL DASH       , andd
U02A5D, LOGICAL OR WITH HORIZONTAL DASH        , ord
U02A5F, LOGICAL AND WITH UNDERBAR              , wedbar
U02A66, EQUALS SIGN WITH DOT BELOW             , sdote
U02A6A, TILDE OPERATOR WITH DOT ABOVE          , simdot
U02A6D, CONGRUENT WITH DOT ABOVE               , congdot
U02A6D-00338, CONGRUENT WITH DOT ABOVE with slash, ncongdot
U02A6E, EQUALS WITH ASTERISK                   , easter
U02A6F, ALMOST EQUAL TO WITH CIRCUMFLEX ACCENT , apacir
U02A70, APPROXIMATELY EQUAL OR EQUAL TO        , apE
U02A70-00338, APPROXIMATELY EQUAL OR EQUAL TO with slash, napE
U02A71, EQUALS SIGN ABOVE PLUS SIGN            , eplus
U02A72, PLUS SIGN ABOVE EQUALS SIGN            , pluse
U02A73, EQUALS SIGN ABOVE TILDE OPERATOR       , Esim
U02A74, DOUBLE COLON EQUAL                     , Colone
U02A75, TWO CONSECUTIVE EQUALS SIGNS           , Equal
U02A77, EQUALS SIGN WITH TWO DOTS ABOVE AND TWO DOTS BELOW, eDDot, ddotseq
U02A78, EQUIVALENT WITH FOUR DOTS ABOVE        , equivDD
U02A79, LESS-THAN WITH CIRCLE INSIDE           , ltcir
U02A7A, GREATER-THAN WITH CIRCLE INSIDE        , gtcir
U02A7B, LESS-THAN WITH QUESTION MARK ABOVE     , ltquest
U02A7C, GREATER-THAN WITH QUESTION MARK ABOVE  , gtquest
U02A7D, LESS-THAN OR SLANTED EQUAL TO          , les, LessSlantEqual, leqslant
U02A7D-00338, LESS-THAN OR SLANTED EQUAL TO with slash, nles, NotLessSlantEqual, nleqslant
U02A7E, GREATER-THAN OR SLANTED EQUAL TO       , ges, GreaterSlantEqual, geqslant
U02A7E-00338, GREATER-THAN OR SLANTED EQUAL TO with slash, nges, NotGreaterSlantEqual, ngeqslant
U02A7F, LESS-THAN OR SLANTED EQUAL TO WITH DOT INSIDE, lesdot
U02A80, GREATER-THAN OR SLANTED EQUAL TO WITH DOT INSIDE, gesdot
U02A81, LESS-THAN OR SLANTED EQUAL TO WITH DOT ABOVE, lesdoto
U02A82, GREATER-THAN OR SLANTED EQUAL TO WITH DOT ABOVE, gesdoto
U02A83, LESS-THAN OR SLANTED EQUAL TO WITH DOT ABOVE RIGHT, lesdotor
U02A84, GREATER-THAN OR SLANTED EQUAL TO WITH DOT ABOVE LEFT, gesdotol
U02A85, LESS-THAN OR APPROXIMATE               , lap, lessapprox
U02A86, GREATER-THAN OR APPROXIMATE            , gap, gtrapprox
U02A87, LESS-THAN AND SINGLE-LINE NOT EQUAL TO , lne, lneq
U02A88, GREATER-THAN AND SINGLE-LINE NOT EQUAL TO, gne, gneq
U02A89, LESS-THAN AND NOT APPROXIMATE          , lnap, lnapprox
U02A8A, GREATER-THAN AND NOT APPROXIMATE       , gnap, gnapprox
U02A8B, LESS-THAN ABOVE DOUBLE-LINE EQUAL ABOVE GREATER-THAN, lEg, lesseqqgtr
U02A8C, GREATER-THAN ABOVE DOUBLE-LINE EQUAL ABOVE LESS-THAN, gEl, gtreqqless
U02A8D, LESS-THAN ABOVE SIMILAR OR EQUAL       , lsime
U02A8E, GREATER-THAN ABOVE SIMILAR OR EQUAL    , gsime
U02A8F, LESS-THAN ABOVE SIMILAR ABOVE GREATER-THAN, lsimg
U02A90, GREATER-THAN ABOVE SIMILAR ABOVE LESS-THAN, gsiml
U02A91, LESS-THAN ABOVE GREATER-THAN ABOVE DOUBLE-LINE EQUAL, lgE
U02A92, GREATER-THAN ABOVE LESS-THAN ABOVE DOUBLE-LINE EQUAL, glE
U02A93, LESS-THAN ABOVE SLANTED EQUAL ABOVE GREATER-THAN ABOVE SLANTED EQUAL, lesges
U02A94, GREATER-THAN ABOVE SLANTED EQUAL ABOVE LESS-THAN ABOVE SLANTED EQUAL, gesles
